"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"462",164,"hazards/earthquake hazard","Hazards",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"463",167,"Tsunami inundation zone","Hazards",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"464",172,"Hazardous Materials Sites","Preparedness",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"465",174,"precipitation - 24-hour intensity","Climate",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"466",177,"Temperature - monthly and annual normals","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"467",178,"temperature - mean first/last 32 deg F dates","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"468",179,"snowfall - monthly & annual","Climate",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"469",180,"snow water equivalent","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"470",181,"temperature - historic daily max &min","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"471",183,"soil freeze depth","Climate",35,"Well established",1,"4",4,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"472",184,"temperature ranges","Climate",35,"Under development",1,"1",1,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"473",185,"wind flow - monthly","Climate",35,"Under development",1,"1",1,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"474",186,"solar radiation - monthly average","Climate",35,"Initiated",1,"2",2,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"475",187,"cloud cover - monthly average","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"476",197,"Emergency Reference Data Stations","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"477",198,"Evacuation Routes","Preparedness",35,"Well established",1,"4",4,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"478",199,"Monuments/Icons","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"479",200,"Public Safety Station Locations","Preparedness",35,"Well established",1,"4",4,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"480",207,"Schools","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"481",210,"commercial datasets","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"482",211,"fog occurrence in western Oregon","Climate",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"483",212,"precipitation - historic monthly","Climate",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"484",222,"Emergency Facilities","Preparedness",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"485",224,"State Police Operations","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"486",224,"State Police Post Boundaries","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"487",228,"temperature - historic monthly max & min","Climate",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"488",240,"Elevation Bands","Elevation",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"489",243,"Correctional Facilities","Preparedness",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"490",254,"Naturally Occurring Hazardous Materials","Hazards",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"491",273,"fish passage barriers","Bioscience",35,"Well established",1,"4",4,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"492",278,"stream gages","Hydrography",35,"Well established",1,"4",4,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"493",3,"Taxlots","Cadastral",35,"Fully implemented",1,"5",5,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"494",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",35,"Initiated",1,"2",2,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
"495",45,"Oil Spill Geographic Response Areas","Admin Bnds",35,"None",1,"0",0,601,1,126,79,"EvalRedndcy","QID 016 Has an assessment been done to determine if data meeting data element requirements already exists from other sources (either within or outside Oregon?s GIS Framework) before collecting or acquiring new data?",0
